"Town","FIPS","Year","Allegation Type","Report Status","Measure Type","Variable","Value"
"Suffield","0900374540",2017,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Suffield","0900374540",2017,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Suffield","0900374540",2017,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Suffield","0900374540",2017,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"All","Alleged","Number","Child Abuse and Neglect",103
"Thomaston","0900575730",2011,"All","Substantiated","Number","Child Abuse and Neglect",15
"Thomaston","0900575730",2011,"All","Substantiated","Rate","Child Abuse and Neglect",14.56
"Thomaston","0900575730",2011,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",18
"Thomaston","0900575730",2011,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",16
"Thomaston","0900575730",2011,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",58
"Thomaston","0900575730",2011,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2011,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"All","Alleged","Number","Child Abuse and Neglect",95
"Thomaston","0900575730",2012,"All","Substantiated","Number","Child Abuse and Neglect",13
"Thomaston","0900575730",2012,"All","Substantiated","Rate","Child Abuse and Neglect",13.68
"Thomaston","0900575730",2012,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",20
"Thomaston","0900575730",2012,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",11
"Thomaston","0900575730",2012,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",57
"Thomaston","0900575730",2012,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2012,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"All","Alleged","Number","Child Abuse and Neglect",117
"Thomaston","0900575730",2013,"All","Substantiated","Number","Child Abuse and Neglect",25
"Thomaston","0900575730",2013,"All","Substantiated","Rate","Child Abuse and Neglect",21.37
"Thomaston","0900575730",2013,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",29
"Thomaston","0900575730",2013,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",70
"Thomaston","0900575730",2013,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",18
"Thomaston","0900575730",2013,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",25.71
"Thomaston","0900575730",2013,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2013,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"All","Alleged","Number","Child Abuse and Neglect",120
"Thomaston","0900575730",2014,"All","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"All","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",38
"Thomaston","0900575730",2014,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",60
"Thomaston","0900575730",2014,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2014,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"All","Alleged","Number","Child Abuse and Neglect",146
"Thomaston","0900575730",2015,"All","Substantiated","Number","Child Abuse and Neglect",24
"Thomaston","0900575730",2015,"All","Substantiated","Rate","Child Abuse and Neglect",16.44
"Thomaston","0900575730",2015,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",35
"Thomaston","0900575730",2015,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",14
"Thomaston","0900575730",2015,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",40
"Thomaston","0900575730",2015,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",13
"Thomaston","0900575730",2015,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",79
"Thomaston","0900575730",2015,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2015,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"All","Alleged","Number","Child Abuse and Neglect",121
"Thomaston","0900575730",2016,"All","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"All","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",23
"Thomaston","0900575730",2016,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",12
"Thomaston","0900575730",2016,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",76
"Thomaston","0900575730",2016,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2016,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"All","Alleged","Number","Child Abuse and Neglect",169
"Thomaston","0900575730",2017,"All","Substantiated","Number","Child Abuse and Neglect",32
"Thomaston","0900575730",2017,"All","Substantiated","Rate","Child Abuse and Neglect",18.93
"Thomaston","0900575730",2017,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",15
"Thomaston","0900575730",2017,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",18
"Thomaston","0900575730",2017,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",115
"Thomaston","0900575730",2017,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",22
"Thomaston","0900575730",2017,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",19.13
"Thomaston","0900575730",2017,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thomaston","0900575730",2017,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"All","Alleged","Number","Child Abuse and Neglect",208
"Thompson","0901575870",2011,"All","Substantiated","Number","Child Abuse and Neglect",32
"Thompson","0901575870",2011,"All","Substantiated","Rate","Child Abuse and Neglect",15.38
"Thompson","0901575870",2011,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",47
"Thompson","0901575870",2011,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",13
"Thompson","0901575870",2011,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",27.66
"Thompson","0901575870",2011,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",21
"Thompson","0901575870",2011,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",117
"Thompson","0901575870",2011,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",18
"Thompson","0901575870",2011,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",15.38
"Thompson","0901575870",2011,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",11
"Thompson","0901575870",2011,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2011,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"All","Alleged","Number","Child Abuse and Neglect",276
"Thompson","0901575870",2012,"All","Substantiated","Number","Child Abuse and Neglect",54
"Thompson","0901575870",2012,"All","Substantiated","Rate","Child Abuse and Neglect",19.57
"Thompson","0901575870",2012,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",48
"Thompson","0901575870",2012,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",20
"Thompson","0901575870",2012,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",41.67
"Thompson","0901575870",2012,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",26
"Thompson","0901575870",2012,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",179
"Thompson","0901575870",2012,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",30
"Thompson","0901575870",2012,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",16.76
"Thompson","0901575870",2012,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2012,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"All","Alleged","Number","Child Abuse and Neglect",218
"Thompson","0901575870",2013,"All","Substantiated","Number","Child Abuse and Neglect",58
"Thompson","0901575870",2013,"All","Substantiated","Rate","Child Abuse and Neglect",26.61
"Thompson","0901575870",2013,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",55
"Thompson","0901575870",2013,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",28
"Thompson","0901575870",2013,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",50.91
"Thompson","0901575870",2013,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",27
"Thompson","0901575870",2013,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",122
"Thompson","0901575870",2013,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",21
"Thompson","0901575870",2013,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",17.21
"Thompson","0901575870",2013,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2013,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"All","Alleged","Number","Child Abuse and Neglect",230
"Thompson","0901575870",2014,"All","Substantiated","Number","Child Abuse and Neglect",55
"Thompson","0901575870",2014,"All","Substantiated","Rate","Child Abuse and Neglect",23.91
"Thompson","0901575870",2014,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",62
"Thompson","0901575870",2014,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",21
"Thompson","0901575870",2014,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",33.87
"Thompson","0901575870",2014,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",27
